1519470, 15962
1519471, 5884
1522954, 16143
152773, 12
152775, 5
152776, 91
153098, 77
153100, 87
153101, 251
153102, 190
1533026, 64697
153368, 97
153369, 377
153370, 95
153377, 101
1535134, 2115
1535135, 1712
1535136, 301
1535137, 7625
1535138, 7156
1535139, 281
1535140, 1654
1536353, 553
1536354, 611
1536355, 1770
1536356, 1725
153852, 171
153943, 32434
153948, 4839
153951, 626
153956, 39
153957, 34749
153959, 20732
153960, 12362
153961, 5306
153963, 14593
153964, 30980
153966, 3492
153968, 303
1558738, 4984
1558739, 513
1559370, 2252
1559483, 329
1566089, 982
1566090, 1461
157174, 22955
1572114, 2844
1572508, 20364
157581, 169
1581199, 24183
1581200, 46161
1581201, 58397
1581202, 24257
1581203, 58125
1582374, 27
1582375, 90
1582376, 25
1582377, 53
1582378, 1
1582379, 44
1582380, 6
1582381, 57
1582382, 13
1582383, 61
1582384, 33
1582385, 60
1582386, 17
1582387, 242
1582388, 325
1582389, 25
1582390, 19
1582391, 67
1582392, 74
1582393, 431
1582394, 1
1582395, 48
1582396, 113
1582397, 63
1582398, 254
1582399, 101
1582400, 103
1582401, 74
1582402, 63
1582403, 136
1582404, 98
1582405, 685
1582406, 316
1582407, 72
1582408, 111
1582409, 30
1582410, 48
1582411, 49
1582412, 23
1582413, 24
1582414, 38
1582415, 40
1582416, 28
1582417, 304
1582418, 513
1582419, 180
1582420, 81
1582421, 75
1582422, 22
1582423, 72
1582424, 602
1582425, 38
1582426, 73
1582427, 268
1582428, 44
1582429, 19
1582430, 231
1582431, 16
1582432, 91
1582433, 68
1582434, 275
1582435, 65
1582436, 204
1582437, 1
1582438, 3198
1582439, 938
158248, 1972
158249, 200
158250, 8789
1591710, 71857
1592665, 39988
1592666, 40159
159693, 9246
159694, 3129
159695, 59385
1600243, 59
1600244, 62
1600245, 86
1600246, 28
1600247, 524
1600248, 36
1600249, 50
1600250, 38
1601406, 42309
161025, 1908
161026, 843
161091, 4670
161092, 22810
161093, 4111
161094, 11414
1614063, 813
1614064, 4811
1614065, 4278
161461, 153145
161717, 5033
161718, 22578
1619332, 2941
1620053, 104829
1620054, 37805
1620055, 1753
1620056, 3241
1620057, 28867
1620061, 35306
1620062, 46713
1620063, 638
1620064, 1490
1620066, 63343
162100, 373
1621241, 274
162282, 1256
162283, 2907
1623064, 3641
162330, 722
162331, 173
162332, 804
162333, 33
162335, 337
162336, 260
162337, 67
162338, 293
162399, 7972
1624039, 613
162575, 1535
1626828, 562
1628448, 658
1628449, 23887
1628454, 926
1628455, 805
162861, 23380
162862, 22659
162863, 11749
162890, 221
162892, 122
162893, 85
162898, 670
1629496, 296
163021, 44982
163738, 7799
163740, 7497
163758, 27153
163760, 69352
163761, 27393
163762, 32877
163764, 188440
1646872, 2103
1646897, 1593
1646931, 97
165154, 255894
1652975, 481
1652976, 505
165845, 1875
165846, 6923
165847, 775
166277, 46465
166279, 14507
166280, 24536
167064, 173737
167069, 187401
167107, 33202
167108, 90713
167109, 245245
167110, 144555
167111, 158514
167112, 300218
167113, 386959
167114, 495989
167850, 6855
168074, 47
168075, 209
168076, 97
168077, 78
168078, 3115
168079, 206
168080, 6667
1681115, 23143
1681116, 2266
1681117, 22580
1681118, 2919
1681119, 377
1681120, 343
1681121, 3081
1681122, 5095
1681123, 3306
1681124, 2926
1681182, 1
1681183, 1
1681184, 1
1681234, 7582
1681235, 7569
1681236, 24012
1681237, 7666
1681239, 2970
168904, 14827
168905, 3676
168906, 32043
168907, 3861
168908, 11055
168909, 18712
168928, 41
1693696, 1255
169526, 217634
1698946, 409590
1698947, 960968
170133, 1205
170134, 88
170135, 1258
170179, 127919
170180, 257964
170185, 529376
1706456, 36047
1706457, 33025
1706458, 37142
1706459, 54324
1706460, 30934
1706461, 40842
1706462, 33637
1706463, 174971
1706464, 82944
1706465, 11427
1706466, 156255
1706467, 116303
1706469, 139453
1706471, 45683
1706472, 55909
1706474, 46371
1706475, 730405
1706476, 55865
1706477, 838891
1708614, 12258
170991, 24482
1716273, 321865
1716274, 249316
1716275, 115769
1716277, 286263
1716278, 133779
1716279, 781003
1716283, 33172
1716284, 1
1716285, 5
1716286, 487
1717684, 798158
1722406, 51510
1722408, 68184
1722409, 62773
1722410, 1717
1722411, 2707
1722412, 8708
1722413, 2094
1722414, 8977
1722415, 3631
1722417, 2094
1722418, 2106
1722419, 4297
1722420, 8977
1722421, 48961
1722422, 49027
1722423, 100585
1722424, 58984
1722425, 48469
174325, 259
1743321, 1713
1743322, 4289
1745353, 7668
1745354, 7866
1750620, 23919
1750622, 3504
1750623, 8645
175194, 470
1758046, 2038
175914, 343
175915, 49
176193, 64192
1764652, 3947
1764653, 3724
177007, 150
177008, 151
177009, 152
1772543, 19
1772591, 17
1772593, 32
1777452, 4073
178192, 3228
178193, 3820
178194, 28113
178195, 29376
178196, 758
178197, 3291
178199, 4830
178200, 4040
178201, 21388
178202, 279
178226, 2414
180689, 3073
180690, 1562
180691, 4661
180692, 3487
180693, 2659
180694, 2536
185290, 4406
185291, 11776
185292, 6592
185293, 279782
185719, 2679
186199, 10400
186200, 10712
186201, 11563
186202, 10460
186203, 10968
186204, 11704
186541, 26
186542, 878
186543, 81
186544, 126
186545, 1
186546, 254
186547, 494
186548, 713
186549, 173
186550, 586
186551, 27
186552, 25
186553, 60
186554, 273
186555, 887
186556, 720
186557, 486
186558, 545
186559, 6082
186560, 611
187279, 1
187280, 27
187281, 197
187282, 696
187283, 205
187284, 847
187285, 3583
187543, 1872
187991, 25287
187996, 238144
188018, 518
188019, 619327
188402, 100
188403, 1155
188495, 1065
188496, 74
188497, 85
188498, 145
188499, 141
188500, 144
188501, 1
188502, 454
188503, 145
188504, 5894
188505, 2152
188506, 8260
189404, 20526
189519, 1025
189520, 835
190247, 580
190249, 466
190253, 57575
190401, 4749
190415, 959
190698, 96685
191072, 12856
191077, 142
191078, 918
191079, 43
191081, 2403
191963, 171
191964, 253
191965, 367
191966, 606
191967, 454
191968, 2092
192039, 260
192041, 637
192042, 1653
193955, 1416
194884, 119
195196, 640
195680, 1
195682, 48571
195696, 1216
195697, 1128
196121, 481
196122, 490
196126, 2911
196127, 3147
196130, 44605
196138, 44932
196187, 4045
196188, 1640
196189, 1385
196190, 3313
196191, 3658
196192, 3926
196193, 641
196194, 1552
196195, 1423
196196, 1161
196207, 12893
196208, 4503
196209, 5943
196211, 26675
197882, 180933
199524, 12227
199659, 82174
199660, 84066
199661, 84090
199662, 82158
199663, 82009
199664, 257841
199814, 3155
199818, 121
199819, 91
199820, 7
200003, 15
200004, 329
200005, 1502
200006, 282
200010, 11288
200011, 21552
200074, 75403
200075, 89293
200076, 86804
200077, 75602
200078, 79935
200079, 75234
200080, 98887
200081, 80899
200082, 85892
200083, 153180
200212, 188
200369, 4484
200683, 17
200684, 3
200685, 7
200687, 37
200688, 161
200689, 88
200690, 90
200691, 96
200692, 237
200693, 283
200694, 113
200695, 117
200696, 3890
200697, 2715
200961, 13096
200962, 19125
200963, 18410
200964, 17310
200965, 13647
200966, 10721
200967, 12860
200968, 11567
200969, 12421
200973, 12421
201957, 1861
201958, 146
201959, 346
201960, 66
201961, 340
201962, 89
202264, 35874
202265, 56974
202266, 41882
202267, 46314
203217, 68
203218, 95586
203280, 41
203281, 61
203286, 60326
203289, 34890
203344, 186593
204243, 5371
204267, 10904
204391, 5895
204392, 6157
204393, 1355
204394, 7640
204396, 44323
204397, 10403
204477, 10647
204951, 135
204952, 65
204953, 116
204954, 125
204955, 157
204956, 200
204957, 241
204958, 215
204959, 149
204960, 151
204961, 199
204962, 442
205448, 5
205450, 131
206317, 15209
206431, 74090
206462, 9765
206492, 16825
206493, 45454
206494, 1085
206495, 3206
208247, 5184
208248, 2035
208267, 801
208367, 25
208547, 3697
208632, 9723
208718, 79
208719, 3
208720, 101
208721, 324
208722, 98
208723, 1297
208724, 319
208725, 2158
208726, 1487
208727, 1982
208728, 1120
208730, 503
208731, 16222
208732, 3607
208741, 190414
208810, 1619
209086, 7565
209087, 31823
211915, 2395
212094, 7371
212098, 4029
212133, 1191
212134, 4171
212135, 6349
212136, 13764
212137, 121163
212138, 260652
213384, 1219
213385, 803
213386, 108
213387, 135
213388, 4888
213389, 116
213390, 816
213887, 11566
213888, 15641
213889, 22241
214246, 97
214247, 268
214248, 198
214249, 77
214250, 212
214251, 76
214252, 61
214253, 170
214255, 228
214256, 931
214479, 7
214480, 6
214481, 3977
214482, 4402
214675, 1995
214676, 2368
214904, 779
215844, 10684
215845, 2040
215846, 392
215990, 3883
215991, 11
215992, 1348
215993, 9186
216761, 541404
216762, 21
216763, 87993
217015, 86
217016, 222
217017, 414
217018, 495
217019, 403
217020, 444
217022, 233
217023, 1034
217025, 9522
217026, 579
217027, 2700
217028, 5388
217029, 2329
217030, 9646
217031, 3174
218729, 89822
218730, 18371
218731, 51868
220653, 95
221686, 422874
222140, 3891
222687, 73648
222688, 130184
222689, 124174
222690, 11012
222691, 116713
222692, 185853
222693, 72026
222694, 105002
222695, 167764
222696, 125326
222697, 74984
222698, 165825
222747, 18132
222781, 3699
222782, 8499
222783, 60626
223146, 14137
223730, 14017
224026, 60072
224108, 17246
224503, 80462
224504, 59254
224829, 60236
225354, 438
225937, 992
225939, 502
225940, 539
225941, 689
225943, 5670
225945, 2494
225946, 327
225947, 144
225948, 5747
225949, 175
225950, 1072
225951, 338
225952, 175
225953, 3099
225954, 517
225955, 1060
225956, 967
225957, 2524
225958, 2865
225959, 556
225960, 1726
225961, 1158
225962, 259
225963, 598
225965, 167
225966, 1829
225967, 178
225968, 72
225969, 74
225970, 2914
225971, 739
225972, 221
225973, 302
225974, 3381
225976, 3308
225977, 2530
225978, 3755
226160, 3137
226568, 208835
226769, 215
226770, 246
226771, 216
226772, 220
226773, 270
226774, 219
226775, 218
226954, 792
227387, 180
227388, 322
227615, 125
227616, 655
228070, 13142
228302, 2231
228303, 411709
228304, 604368
229331, 305428
229596, 264
229598, 86
229599, 215
229600, 1024
229601, 1000
229602, 985
229603, 977
229604, 775
229605, 847
229606, 45
229607, 3657
229953, 61
229954, 381
229955, 216
229956, 134
229957, 746
229958, 2435
229959, 11421
229960, 12099
230349, 3136
230909, 144304
230923, 202472
231207, 54161
231944, 94
232909, 311
232910, 3065
232911, 483
232912, 227
232913, 1166
232915, 120
232916, 204
233186, 6
233187, 7
233188, 12
233189, 7
233190, 7
233191, 8
233192, 9
233193, 6
233194, 7
233195, 9
233196, 6
233197, 6
233198, 6
233199, 1
233332, 140299
233333, 107180
233334, 142986
233335, 141723
233336, 141410
233337, 143526
233338, 143589
233722, 47240
235279, 2504
235725, 1729
235726, 2085
236142, 7481
236143, 12690
236144, 83751
236145, 257356
236146, 202534
236147, 63658
236148, 233099
236159, 349779
236171, 493
236172, 21573
236173, 371
237181, 1422
237183, 80
237623, 535
237624, 3187
237626, 295
237628, 783
237630, 997
237631, 2792
237632, 103
237633, 510
237635, 1004
237640, 157
237642, 840
237643, 2998
237646, 84350
237735, 93
237736, 6511
237737, 28579
237738, 34759
237739, 80475
237740, 504265
237742, 503549
238413, 172
238414, 32227
238415, 5351
238416, 17828
238417, 43270
238418, 21784
238419, 969
238420, 5829
238422, 63488
238423, 548375
238618, 2088
238635, 97944
238636, 31262
238637, 24257
238638, 733
238639, 368679
239180, 59
239181, 894
239182, 6865
239183, 499
239184, 360
239185, 628
239186, 961
239187, 365
239188, 10161
239189, 9191
239190, 7636
239191, 1376
239192, 13555
239193, 8780
240290, 1045
240291, 1085
240292, 715
240293, 738
240294, 1144
241231, 1000
241232, 1108
241233, 807
241234, 644
241235, 378
242222, 28058
242223, 66000
242225, 16977
242305, 1120
242579, 904145
243014, 11456
243015, 1806
243016, 1042
243017, 2764
243018, 67
243313, 400310
246494, 11056
247402, 1674
247515, 53152
247674, 2148
248169, 217853
248170, 255853
248185, 13847
248186, 14534
248187, 17066
248188, 23596
248189, 45963
248190, 40321
248191, 50517
248192, 66862
248193, 70664
248395, 9859
249518, 1
249519, 1
249520, 23
249521, 44
249522, 95
249523, 28
249524, 11
250041, 221686
250042, 2513
250142, 393
250143, 1176
250392, 5046
250393, 7547
250394, 3619
250395, 7689
250396, 6600
250397, 7561
250398, 7213
250400, 6463
250401, 21441
250402, 7502
250739, 5
250767, 18569
251163, 2827
251402, 1616
252119, 114023
252175, 16668
252614, 308259
252631, 78235
252632, 1033414
252633, 383213
252634, 45830
252635, 49433
252636, 57660
252637, 235372
252638, 235799
252640, 1107478
252653, 1073064
252785, 181108
254558, 417
255069, 183643
255172, 14093
255237, 49791
255241, 130900
255495, 6944
255496, 13892
255497, 8092
255522, 34052
255648, 378669
255657, 292
255658, 39
257587, 113770
257588, 64832
257590, 113742
257591, 114633
257594, 68536
257881, 315073
258879, 195
259007, 188984
259008, 182454
259164, 52748
259165, 53033
259180, 13836
259838, 77742
260056, 975
260224, 149303
260537, 145165
260538, 274065
260539, 268236
260540, 273538
260541, 123130
260542, 638710
260543, 637036
261582, 265267
263198, 433
263199, 1426
263200, 119722
263225, 9589
263226, 19725
263989, 47257
263990, 232276
263992, 651771
263993, 297216
263994, 377700
263995, 638291
263996, 376469
263997, 446806
263998, 431805
263999, 323176
264000, 576988
264707, 4066
264708, 12349
265204, 44723
265473, 333095
265474, 333029
265592, 55
265728, 15670
265729, 38495
265730, 118226
265732, 403128
267484, 87081
267486, 125030
267487, 91658
267490, 483963
267657, 1128
267658, 56
267659, 1633
267660, 56
267661, 1658
267662, 56
267663, 1539
267664, 56
267666, 2632
267667, 56
267784, 9207
267853, 872988
268657, 89424
269117, 1156
269118, 52
269119, 360
269120, 42
269121, 1104
269122, 2137
269123, 1090
269124, 115
269125, 1695
269126, 1549
269127, 2071
269128, 777
269129, 1727
269443, 643043
269800, 83
269801, 655
269997, 200823
270392, 1500
270393, 3016
270394, 2918
270395, 1471
270396, 4056
270397, 1913
270398, 3530
270399, 8509
270400, 3394
270401, 36828
270453, 1369
270454, 6550
270455, 37365
270456, 193603
270938, 304208
270939, 304233
270940, 300611
271300, 4414
271301, 916
271302, 4172
271303, 1003
271304, 967
271305, 929
271864, 1303
271865, 256
271866, 11194
271868, 848
271869, 10024
271870, 1253
271871, 267
271872, 104
271873, 3527
271874, 104
271875, 49882
271876, 26
271877, 1296
275400, 198136
276681, 33226
276931, 325
276932, 437
276933, 195
276935, 852
276936, 1729
276937, 639
276938, 1756
276939, 4434
277703, 250659
277709, 67958
277710, 85814
278153, 55448
278154, 64832
278155, 113770
278455, 18326
278456, 3445
278457, 13143
278458, 6708
278460, 201830
280278, 1
280279, 13704
280280, 14633
280281, 64831
280282, 17835
280283, 19149
280284, 21043
280654, 5201
281374, 375
281375, 120979
281376, 490657
281457, 5493
281458, 5295
281459, 22714
281460, 21552
282598, 275710
283342, 2739
283361, 3583
285364, 195
285365, 136
285366, 71
285367, 209
285368, 125
285369, 73
285376, 6824
285602, 63833
285604, 24772
285606, 33607
285607, 22786
285608, 49785
286158, 20295
286159, 20536
286160, 28784
286162, 30616
286886, 25861
286985, 5009
286986, 21
286987, 21
287448, 110
288349, 34
288350, 114
288351, 141
288352, 341
288353, 891
288354, 1047
288355, 1355
288609, 3585
288801, 240
288802, 230
289646, 53
289648, 109
289649, 169
289650, 60
289651, 123
289652, 131
289653, 57
289654, 199
289655, 131
289658, 148
289659, 64
289660, 122
289661, 181
289662, 73
289663, 135
289664, 138
289665, 69
289666, 211
289667, 145
289668, 204
289669, 121
289670, 175
289671, 239
289672, 128
289673, 194
289674, 195
289675, 174
289676, 206
289677, 288
289678, 76
289679, 236
289681, 328
289682, 167
289683, 125
289685, 237
289686, 286
289687, 240
289688, 195
289689, 372
289690, 217
289691, 296
289692, 76
290506, 21521
293137, 632
293452, 78478
293453, 105780
293454, 107018
293455, 105105
293457, 107709
293817, 2771
293818, 2669
293819, 2606
293987, 214660
294160, 317113
295746, 135
295749, 43980
295750, 7100
296801, 15711
296802, 7657
296803, 7944
296804, 7255
296805, 7655
296806, 11044
296807, 10854
296808, 10854
298588, 9147
298592, 1228
298593, 2034
299216, 11566
299291, 41361
301064, 5784
301065, 2836
301066, 10873
301804, 18705
301805, 45346
301885, 9951
301886, 9030
301887, 7961
301888, 10033
301889, 8166
301915, 333
301916, 1389
301919, 1223
301920, 1
301924, 2445
301926, 53153
302390, 53845
303901, 1921
303902, 532
303903, 1235
306466, 654
308214, 869424
309919, 9293
311320, 26330
311321, 30161
311322, 17
311327, 31
311328, 124
311329, 4
311331, 734
311332, 4189
313609, 1673
313873, 57443
313875, 30852
313877, 2887
313878, 20198
313879, 150420
313880, 43304
313881, 115906
313882, 13764
313883, 36668
313884, 43201
313917, 28332
314000, 258
314002, 177530
314437, 663
314438, 2019
314439, 2144
314440, 29074
314441, 32789
314442, 115291
314586, 30013
314587, 1676
314588, 6521
314589, 44577
314590, 5978
314591, 18924
314592, 14005
314748, 1
314969, 14431
315033, 34798
317215, 245512
318043, 63485
318044, 63454
318045, 10807
319831, 19462
319832, 54373
321050, 497755
325010, 393794
325022, 389641
325023, 389655
325025, 386006
325057, 381889
325062, 380031
325065, 373697
325066, 373267
325067, 370142
325075, 367034
325076, 364368
325077, 358830
325079, 356695
325080, 354059
325083, 349030
325084, 348170
325085, 342465
325086, 341105
325087, 336779
325155, 336767
325156, 331245
325157, 329052
325158, 328072
325159, 322999
325161, 320117
325170, 317678
325171, 314815
325172, 310059
325173, 307590
325174, 305429
325175, 301747
325187, 298584
325188, 291175
325189, 288828
325191, 286196
325192, 283092
325193, 281108
325194, 277699
325195, 273095
326895, 69
326896, 236
32770, 91128
331045, 730
331326, 269689
331327, 268389
331328, 264181
331329, 261367
331332, 258773
331334, 254670
331335, 251496
331336, 247013
331337, 245816
331338, 241598
331347, 238101
331348, 233987
331349, 233117
331700, 227903
331701, 225106
331744, 224197
331745, 221287
331746, 217065
331747, 212932
331748, 209824
331749, 206839
331750, 204573
331751, 203087
331752, 199600
331753, 197229
331754, 187917
331755, 183810
331756, 181544
331757, 177948
331758, 183810
331762, 173677
331763, 170734
331764, 165592
331765, 158959
331766, 161414
331768, 157127
331769, 154783
331770, 151666
331771, 149638
331772, 143077
331775, 142294
331778, 139428
331779, 137021
331780, 128017
331781, 124184
331782, 122385
331783, 119769
331784, 114954
331785, 113956
331786, 109071
331791, 105013
331792, 101758
331794, 97446
331795, 94786
331796, 90944
331797, 87720
331798, 84827
331799, 82468
331800, 77635
331801, 76529
331802, 70015
331803, 65316
331804, 62534
331805, 58963
331806, 56607
331807, 53534
331808, 49404
331809, 47742
331812, 39046
331813, 35159
332164, 21690
332810, 676
333704, 22783
338508, 1323
338509, 23591
338910, 541367
343529, 128
343530, 277
343531, 205
343533, 275
343534, 193
343535, 242
343536, 316
343537, 198
343538, 259
343541, 262
343542, 195
343543, 340
343544, 263
343546, 161
343547, 82
343548, 136
343549, 200
343550, 96
343551, 153
343552, 154
343553, 82
343554, 221
343555, 155
343556, 227
344820, 128014
346287, 1467
346288, 570
346289, 1209
346290, 1506
347582, 109060
34783, 68650
34784, 68361
34785, 20127
347926, 111
347932, 2123
347935, 15958
347936, 343
347938, 124
348502, 1192
350273, 9304
350274, 11075
350275, 62667
350276, 12366
350277, 6886
35269, 94609
353684, 195416
353736, 1368
354371, 599300
354668, 778
356074, 63411
356580, 992742
357557, 102111
357739, 101652
357788, 102442
357802, 98173
357806, 97257
357816, 94823
357854, 1010143
358064, 103231
358257, 167
358287, 172079
358353, 183758
360006, 996
360007, 1087
360009, 20583
360067, 709
360068, 397
360069, 720
360070, 585
360072, 1298
360073, 1419
360074, 1278
360075, 2576
360076, 504
36069, 26
36075, 30
36082, 21
36086, 1131
36088, 200
36090, 1148
36091, 1735
36092, 636
362398, 1157
362964, 8304
362965, 5082
363052, 5278
363533, 23264
363534, 19416
363535, 42592
36371, 604
36372, 22
36373, 1212
36374, 636
363825, 3963
364253, 850
364254, 49125
364268, 5046
364736, 467901
364897, 469639
365170, 131
365370, 55607
366248, 226760
366249, 176261
366250, 178144
366252, 178438
366253, 215652
366254, 159078
366255, 194445
366279, 175566
366361, 86931
366724, 506
366726, 63096
366727, 21
366932, 20623
366956, 241030
366957, 240542
366958, 584902
367343, 56
368147, 147716
368148, 153659
368622, 5224
368623, 15164
368889, 95
368890, 32
368891, 621
369099, 214490
369988, 5
369989, 9470
37004, 78114
37009, 38430
37010, 27247
37011, 28781
37012, 1449
370212, 9498
370217, 9900
370517, 309310
370518, 112968
37065, 1008
370883, 16629
370884, 123
370885, 357
370886, 206
370887, 3265
370889, 107
37091, 600
37093, 1066
37095, 126
370988, 10018
370993, 9377
371103, 9730
37111, 212723
37137, 147022
37179, 768
372053, 546071
372055, 1110989
372056, 1149278
372059, 581537
37211, 654
37213, 1361
37215, 935
37217, 620
37219, 454
37221, 304
37223, 434
37225, 217
37227, 823
37229, 136
372535, 809219
372601, 26
372602, 558
37266, 55052
37267, 78593
37272, 7562
37274, 1054
37275, 17308
37276, 271
37278, 2889
37280, 3000
37282, 5185
37283, 580
37284, 20919
37285, 806
37286, 1301
37287, 1903
37288, 4094
37289, 9408
37303, 203
37304, 184
37322, 1
37323, 1808
37325, 2110
37326, 4363
37327, 3916
37328, 6681
37329, 5355
37330, 8295
37331, 2369
37332, 4485
37358, 42752
37361, 38980
37365, 578
373701, 169979
373702, 436215
37384, 38768
37385, 44712
37402, 22337
37404, 248
37415, 31513
37416, 24699
374397, 1397
374398, 1760
375065, 477547
37506, 1924
375080, 25904
375081, 698
375236, 21
375237, 152
375239, 585
375240, 2211
375241, 254
375242, 704
375243, 4605
375244, 2569
375245, 3937
375246, 4566
375247, 783
375248, 516
375249, 517
375250, 409
375251, 30
375252, 572
375253, 990
375254, 284
375255, 2211
375256, 866
375257, 1349
375258, 17
375259, 1007
375260, 1659
375261, 1690
375262, 3173
375263, 1188
375264, 292
375265, 797
375266, 423
375267, 1020
375268, 16
375269, 280
375270, 564
375271, 332
375273, 925
375274, 2811
375275, 2865
375276, 2745
375277, 1103
375278, 1642
375279, 4367
375280, 1635
375281, 1996
37568, 352
37569, 2488
37620, 1
37621, 3
37622, 4
376235, 2854
376243, 792
376244, 5163
376245, 19105
376257, 791
376258, 5336
376259, 2766
376260, 18925
37627, 17
376519, 117216
377227, 5056
377228, 5524
37730, 19730
37731, 21138
37743, 672
37744, 595
37745, 301
37746, 788
37747, 717
37748, 219
37749, 2251
37750, 1812
37751, 4357
37765, 7757
37772, 18281
378053, 234564
37825, 130
37841, 551
37863, 25
37864, 27
37865, 25
37866, 14
37868, 935
37879, 20394
37880, 10588
37881, 4813
37883, 4090
37885, 172
37886, 4206
37887, 6424
37888, 1377
37890, 18752
37928, 780
37962, 146039
37964, 8297
37965, 18125
37966, 16399
37967, 4769
37968, 18069
37969, 16423
37972, 35590
37991, 7386
37992, 18253
38009, 17374
38035, 7377
38066, 1569
38091, 245
38094, 5421
38110, 6066
38112, 955
38261, 29712
38290, 1489
38291, 22
38292, 1315
38293, 62
38294, 78
38295, 22
38296, 60
38297, 29
383021, 36320
383022, 24058
383023, 32930
38318, 18215
384085, 786
384086, 5097
384087, 4151
384097, 743420
384098, 741461
38416, 272125
384373, 315513
384574, 10202
384575, 11008
38464, 1240
38465, 1224
38492, 37087
38493, 27642
38494, 16060
38495, 10644
38496, 9516
38497, 8183
38498, 24567
38554, 331717
38557, 25277
385609, 483067
38562, 82909
38564, 24354
38631, 33004
38635, 12147
38636, 5742
38637, 43
38638, 4540
38639, 2099
38640, 2303
38641, 404
38642, 1811
38643, 3090
38644, 3515
38645, 411
38646, 71160
386838, 579866
386839, 559560
386841, 604679
386846, 532979
38741, 565
38753, 3394
38781, 4164
387871, 29446
387872, 1823
388482, 3214
388565, 527
388566, 864
388568, 863
388569, 928
388570, 1308
388571, 1754
388627, 775
388628, 1204
388629, 1474
388630, 1397
388631, 2091
388632, 2801
389250, 810
389251, 761
390065, 1005130
39009, 10648
39010, 5360
39011, 2399
39012, 35899
39025, 12066
39026, 9036
39028, 828
39029, 21059
39050, 612
39084, 34493
39085, 34425
39086, 219989
39087, 219416
390916, 203718
39108, 23112
39150, 402
39158, 16934
39163, 174
39164, 60
39165, 446
39166, 138
39168, 1498
39180, 532
39208, 8933
39246, 2758
39295, 9991
39296, 114502
393207, 522554
39344, 9577
39345, 2213
39347, 8464
39349, 549
39353, 1559
39355, 69
39358, 274
39359, 981
39360, 827
39361, 504
39381, 91395
394203, 454149
39441, 17766
39442, 7187
39443, 6041
39444, 5767
39445, 16278
39447, 844
39460, 7588
39461, 2686
39462, 2278
39463, 3718
39496, 23762
39498, 19417
395051, 43350
395052, 36455
395053, 86851
395054, 107743
395055, 135987
39505, 293
39534, 3533
39549, 6730
39550, 3047
395607, 99391
39572, 533
39573, 115
39579, 70
39585, 106
39636, 143
39637, 39
39638, 106
39639, 173
39640, 115
39641, 200
39642, 98
39643, 181
39644, 61
39645, 238
39646, 142
39647, 98
39648, 130
39649, 92
396751, 860889
39677, 1115
39678, 1129
397011, 138219
39729, 281
39730, 276
39759, 4215
39768, 595
39769, 420
39806, 71081
39869, 1006
39870, 117
39878, 52537
39879, 29765
39880, 26011
39893, 19
39922, 184
39923, 611
39924, 761
39925, 262
39926, 602
39927, 637
39928, 910
39929, 886
39930, 382
39946, 1535
39950, 4693
399559, 24221
399560, 17447
399561, 29625
399562, 33114
399563, 31408
399564, 36781
399566, 49485
399567, 106962
39967, 4333
399899, 1969
39993, 695
40008, 6101
40009, 9644
40010, 5896
40011, 1717
400235, 96
400236, 2239
400237, 1311
400238, 3785
40051, 3719
40052, 4296
40066, 805
40067, 805
40116, 555
40117, 379
40118, 453
40119, 439
401467, 35648
40171, 3155
40172, 1353
40176, 37600
40179, 398
40184, 18945
402111, 57145
40281, 40022
40282, 18109
402963, 344
402964, 2562
40296, 18713
40298, 3228
40311, 135
40312, 59
40349, 6141
40356, 11857
40358, 17562
40359, 873
40360, 1593
40362, 2672
40363, 2638
40443, 250
40447, 61
40448, 320
40449, 90
40450, 49
404958, 1187
404959, 2413
40509, 22001
40550, 265
405822, 13
405823, 152
405825, 223
405826, 219
40583, 17686
40584, 17266
40585, 2803
405883, 81
405884, 1162
405886, 6131
405887, 11189
405888, 7882
405889, 4885
405891, 35615
40601, 2043
40602, 12
40607, 3526
40608, 39801
40614, 1604
40631, 141
40632, 119
40636, 4628
406449, 728
40659, 9645
40660, 154
40661, 7167
40662, 1892
40663, 850
40666, 34
406859, 90282
40746, 5860
407638, 142
407639, 631
40835, 10770
40836, 5008
40841, 1031
40842, 95
40843, 202
40844, 159
40845, 134
40846, 168
40847, 149
40848, 690
40876, 4747
40877, 749
40886, 218444
40888, 158043
40892, 57217
40893, 56862
40900, 53256
40906, 86593
40915, 8447
40920, 972
40921, 75
40922, 18
40923, 15011
409624, 14803
409625, 7993
409628, 67892
409629, 37253
409631, 114447
409634, 1068
409635, 1132
409636, 4115
409637, 3929
40982, 86895
40984, 37364
40985, 37681
40986, 73298
40987, 27657
40988, 32082
40989, 116004
40990, 56635
40991, 57070
40992, 130709
40993, 24450
40994, 70752
41075, 4973
41077, 2960
41079, 821
41080, 1228
41081, 705
41082, 1254
41083, 909
41084, 398
41085, 2091
41086, 817
41087, 706
41089, 1283
41090, 62
41091, 1195
41092, 1502
41098, 22759
41104, 1689
41105, 1896
41106, 1045
41107, 1066
41108, 3351
41109, 3494
41110, 1890
41111, 1658
41140, 31046
41141, 103688
41154, 2909
41178, 8250
41216, 155
41246, 954716
41308, 2497
41339, 4058
41357, 1036402
41359, 1099175
41360, 16955
41458, 1323
41465, 2689
41466, 2747
41484, 11606
41486, 14598
41493, 189508
41509, 148
41521, 10658
415278, 220387
416558, 116771
416682, 757
416683, 787
416684, 666
41704, 132
41705, 2969
41713, 1043
